,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"São Paulo, SP, Brasil",2023-06-12,26.0,15.9,19.2,26.0,15.9,19.2,15.5,81.4,0.0,0,0.0,,0,0,19.8,19.6,162.3,1020.0,57.4,8.1,92.8,8.1,4,10,2023-06-12T06:45:28,2023-06-12T17:27:30,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
1,"São Paulo, SP, Brasil",2023-06-13,17.5,15.6,16.4,17.5,15.6,16.4,15.3,93.3,1.1,100,8.33,rain,0,0,35.3,20.0,176.5,1023.7,94.6,8.7,34.4,2.9,1,10,2023-06-13T06:45:48,2023-06-13T17:27:35,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
2,"São Paulo, SP, Brasil",2023-06-14,16.6,14.0,15.5,16.6,14.0,15.5,15.1,97.4,5.0,100,8.33,rain,0,0,22.3,17.9,226.0,1022.6,92.7,8.1,28.6,2.4,1,10,2023-06-14T06:46:08,2023-06-14T17:27:42,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,SBSP,F7461,SBGR,83780099999"
3,"São Paulo, SP, Brasil",2023-06-15,18.0,15.9,16.5,18.0,15.9,16.5,15.9,95.9,7.0,100,8.33,rain,0,0,45.0,15.3,335.3,1020.2,89.5,8.5,24.0,2.0,1,10,2023-06-15T06:46:26,2023-06-15T17:27:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
4,"São Paulo, SP, Brasil",2023-06-16,16.4,12.0,14.4,16.4,12.0,14.4,12.4,88.4,0.3,100,4.17,rain,0,0,46.4,26.4,317.4,1020.4,67.6,9.5,63.9,5.4,4,10,2023-06-16T06:46:44,2023-06-16T17:27:57,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
5,"São Paulo, SP, Brasil",2023-06-17,17.9,8.4,13.0,17.9,7.3,12.7,9.3,79.8,0.0,0,0.0,,0,0,27.7,20.1,309.3,1022.9,62.8,10.7,94.8,8.0,4,10,2023-06-17T06:47:01,2023-06-17T17:28:07,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,F7461,SBGR,83780099999"
6,"São Paulo, SP, Brasil",2023-06-18,18.9,10.9,14.0,18.9,10.9,14.0,10.7,81.8,0.0,0,0.0,,0,0,19.8,16.1,127.4,1024.2,70.4,9.7,82.2,7.1,4,10,2023-06-18T06:47:17,2023-06-18T17:28:17,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
7,"São Paulo, SP, Brasil",2023-06-19,19.2,12.0,14.6,19.2,12.0,14.6,11.0,80.5,0.0,0,0.0,,0,0,20.5,18.2,117.6,1026.4,70.3,9.9,93.8,7.9,4,10,2023-06-19T06:47:32,2023-06-19T17:28:28,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
