,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"São Paulo, SP, Brasil",2023-05-29,18.4,15.0,16.2,18.4,15.0,16.2,14.2,88.3,0,0,0.0,rain,0,0,50.4,22.4,144.6,1022.2,90.2,8.7,65.4,5.6,3,10,2023-05-29T06:39:53,2023-05-29T17:28:06,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
1,"São Paulo, SP, Brasil",2023-05-30,18.6,14.0,16.1,18.6,14.0,16.1,13.9,87.2,0,0,0.0,rain,0,0,29.5,18.9,119.5,1023.7,95.4,10.5,40.0,3.5,2,10,2023-05-30T06:40:20,2023-05-30T17:27:56,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
2,"São Paulo, SP, Brasil",2023-05-31,17.0,15.0,15.8,17.0,15.0,15.8,14.9,94.3,25,100,8.33,rain,0,0,13.7,12.6,122.7,1021.7,95.1,7.0,23.1,2.0,1,10,2023-05-31T06:40:46,2023-05-31T17:27:48,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
3,"São Paulo, SP, Brasil",2023-06-01,19.1,14.9,16.6,19.1,14.9,16.6,14.0,85.1,0,0,0.0,,0,0,18.0,12.5,159.7,1023.0,74.8,9.6,58.8,5.0,4,10,2023-06-01T06:41:12,2023-06-01T17:27:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
4,"São Paulo, SP, Brasil",2023-06-02,20.4,14.0,16.9,20.4,14.0,16.9,14.2,84.6,0,0,0.0,,0,0,21.2,15.7,110.7,1022.8,71.9,10.5,66.8,5.7,4,10,2023-06-02T06:41:38,2023-06-02T17:27:34,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
5,"São Paulo, SP, Brasil",2023-06-03,23.5,14.8,17.7,23.5,14.8,17.7,13.8,79.9,0,0,0.0,,0,0,18.7,15.2,79.7,1022.5,33.9,11.1,150.3,12.9,7,10,2023-06-03T06:42:03,2023-06-03T17:27:28,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,F7461,SBGR,83780099999"
6,"São Paulo, SP, Brasil",2023-06-04,24.4,11.3,17.7,24.4,11.3,17.7,12.5,75.3,0,0,0.0,,0,0,15.8,12.6,325.3,1023.3,3.8,9.3,189.1,16.3,7,10,2023-06-04T06:42:28,2023-06-04T17:27:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
7,"São Paulo, SP, Brasil",2023-06-05,23.7,10.8,16.9,23.7,10.8,16.9,12.4,78.1,0,0,0.0,,0,0,23.0,18.0,150.3,1023.3,20.1,10.6,112.2,9.6,6,10,2023-06-05T06:42:52,2023-06-05T17:27:21,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
