,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"São Paulo, SP, Brasil",2023-06-05,23.7,10.8,16.9,23.7,10.8,16.9,12.4,78.1,0,0,0,,0,0,23.0,18.0,150.3,1023.3,20.1,10.6,112.2,9.6,6,10,2023-06-05T06:42:52,2023-06-05T17:27:21,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
1,"São Paulo, SP, Brasil",2023-06-06,22.0,11.4,16.2,22.0,11.4,16.2,12.3,80.1,0,0,0,,0,0,24.8,13.7,125.0,1023.1,28.0,9.6,97.9,8.3,4,10,2023-06-06T06:43:16,2023-06-06T17:27:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
2,"São Paulo, SP, Brasil",2023-06-07,23.4,11.8,16.6,23.4,11.8,16.6,11.7,76.4,0,0,0,,0,0,18.4,14.2,74.4,1023.5,7.0,8.6,99.5,8.6,4,10,2023-06-07T06:43:40,2023-06-07T17:27:18,0.62,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
3,"São Paulo, SP, Brasil",2023-06-08,23.1,12.2,17.6,23.1,12.2,17.6,12.3,73.7,0,0,0,,0,0,19.4,10.9,35.8,1023.0,2.4,9.1,99.4,8.7,4,10,2023-06-08T06:44:03,2023-06-08T17:27:18,0.66,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
4,"São Paulo, SP, Brasil",2023-06-09,25.0,12.5,18.8,25.0,12.5,18.8,11.9,67.7,0,0,0,,0,0,26.3,18.9,349.8,1020.9,1.3,10.7,101.4,8.8,4,10,2023-06-09T06:44:25,2023-06-09T17:27:20,0.69,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
5,"São Paulo, SP, Brasil",2023-06-10,25.1,12.1,19.1,25.1,12.1,19.1,10.9,62.0,0,0,0,,0,0,27.4,20.8,324.6,1020.1,0.0,10.6,102.8,8.7,4,10,2023-06-10T06:44:47,2023-06-10T17:27:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
6,"São Paulo, SP, Brasil",2023-06-11,27.0,13.1,20.3,26.4,13.1,20.2,10.7,57.7,0,0,0,,0,0,48.2,24.4,318.2,1018.6,5.3,11.0,100.2,8.7,4,10,2023-06-11T06:45:08,2023-06-11T17:27:25,0.77,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,F7461,SBGR,83780099999"
7,"São Paulo, SP, Brasil",2023-06-12,26.0,15.9,19.2,26.0,15.9,19.2,15.5,81.4,0,0,0,,0,0,19.8,19.6,162.3,1020.0,57.4,8.1,92.8,8.1,4,10,2023-06-12T06:45:28,2023-06-12T17:27:30,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
